0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-665.0966,89.0828,6.313965,16.856203,12.340229,-3.6007314,-8.971121,-12.714769,4.2979045,-0.8495333,0.8511945,-0.62516034,6.2979646,-0.4676505,-0.9569835,3.4312868,-8.834705,0.7459313,-0.4384584,-3.8892994,-4.8045807,0.30330408,-5.0176682,0.064501315,-5.217103,4.7840123,-6.3026805,4.2752886,-6.115392,-2.618591,-4.5036407,-1.322016,-1.7023524,-0.9472322,-3.1708264,-5.1383305,-6.8980513,-2.255731,-3.0136504,-0.8860596,calm
-651.31946,73.87559,-4.27523,21.810318,12.825294,1.961018,-2.8536716,-7.2183022,2.1406214,4.1174436,-0.98341584,3.0579414,5.589634,-4.595394,1.2667934,6.5478373,-4.0095787,4.8230553,0.8888659,-2.10316,-2.7889857,0.27521238,-1.1562132,0.96142226,-4.4473643,5.7452917,-3.4520915,3.5427053,-4.0491767,-0.8376096,-1.4988647,3.7807581,0.20730439,0.17363507,-1.5020407,-2.8978388,-2.7430182,0.37762886,0.9184236,0.039945032,happy
-636.4077,77.046036,-5.493262,14.967543,8.586666,-6.111676,-7.806066,-8.928538,1.56423,-1.0575178,-5.099205,1.8876498,2.319913,-3.5239563,0.44489837,-0.6595439,-5.722595,0.91778535,-5.2508397,-2.1832113,-6.4966793,-1.3034748,-1.81359,-1.423502,-2.0738099,1.3218014,-2.520298,1.2966677,-5.0235367,-3.0654693,-2.9296596,1.5730841,-0.8459473,-0.78328,-2.096444,-2.622177,-3.6210139,-0.67841345,1.7601217,3.9578874,happy
-613.04474,72.07157,-8.338317,14.75273,7.8853393,-2.3400488,-10.324595,-10.825142,-0.21125244,0.86042494,-6.8369937,1.2841064,4.6142144,-6.3059225,0.66956025,1.742185,-7.376064,1.4803321,-4.0157137,-3.5156324,-4.690452,-0.57859695,-1.4524224,-0.4957535,-3.7694461,3.6310496,-3.3718867,2.694724,-2.8238425,-1.5038416,-1.1687232,1.9203013,-0.16585177,1.4535179,0.9382318,1.7908796,2.7810955,6.0964937,7.1740956,4.611461,happy
-613.04474,72.07157,-8.338317,14.75273,7.8853393,-2.3400488,-10.324595,-10.825142,-0.21125244,0.86042494,-6.8369937,1.2841064,4.6142144,-6.3059225,0.66956025,1.742185,-7.376064,1.4803321,-4.0157137,-3.5156324,-4.690452,-0.57859695,-1.4524224,-0.4957535,-3.7694461,3.6310496,-3.3718867,2.694724,-2.8238425,-1.5038416,-1.1687232,1.9203013,-0.16585177,1.4535179,0.9382318,1.7908796,2.7810955,6.0964937,7.1740956,4.611461,happy
-480.7328,64.912476,-11.367149,7.572599,7.909039,-13.907801,-13.029341,-8.926921,-9.962191,1.3678827,-4.4543056,0.08726924,5.7695665,-2.4532156,0.034499347,2.4970617,-5.506042,2.5896986,-0.74103504,-0.6898665,-4.1162386,-0.79797155,-0.5078324,0.23758262,2.6029823,5.590753,2.055046,7.2591105,3.2400258,6.1297317,6.3722167,8.60103,5.6428723,9.919637,7.398328,6.9870424,2.6107457,2.9025688,4.7552037,7.015112,happy
-434.43942,48.289837,-12.470585,13.043017,3.9301155,-12.64649,-14.257565,-6.722171,-7.4910502,-0.9383266,-5.8704305,-2.0011513,0.9657635,-4.754984,0.5984144,-0.20386282,-5.8093944,1.2711287,-3.1669059,-0.3859944,-5.6800733,-0.89672047,-1.1795703,1.4914778,2.0012403,7.9724207,3.223723,9.113258,5.7010813,6.774692,4.9643598,7.842306,3.3677838,5.8190765,2.585776,3.4991133,-0.8662704,2.1986928,0.28701857,2.8124309,happy
-489.06802,64.012665,-18.394394,9.183151,7.069768,-17.78734,-10.4369755,-11.667599,-11.177217,2.5710359,-9.503173,-1.5959684,0.8247962,-4.319996,-5.09853,-1.5513176,-9.404019,-0.7232289,-2.7994945,-5.5057406,-5.6586623,-2.160284,-1.8340938,-2.0841167,0.16709101,3.215708,-1.2665099,3.4493737,1.5451846,3.8195481,4.8527827,10.475136,8.930137,10.008422,5.499408,2.4545605,1.3933672,4.4006605,5.8386316,5.1254797,happy
-451.84018,48.623047,-11.483981,5.8618364,8.803366,-10.313655,-16.78572,-3.5848477,-7.820215,0.055020526,-4.1835027,-3.263661,2.8687077,-3.8790276,-0.13371865,1.003253,-9.958517,1.2648772,-3.2465284,-2.1645527,-4.8728347,-1.416408,-0.07118648,0.32869235,6.7703238,11.521718,11.503493,14.671143,6.488768,7.9267373,3.1508572,5.4111366,1.437696,6.3035345,4.257914,2.4148896,0.7113039,1.9017687,1.3721035,2.3707864,happy
-721.97406,71.64146,2.2744606,10.949551,7.7313514,-2.3157432,-4.327162,-10.995676,-5.955908,-2.2326045,-5.077754,-5.9224524,-0.8381278,-2.9802449,-2.4183743,-0.20008716,-6.721117,-1.4904902,-0.64133584,-2.9866784,-5.1794662,-1.9040378,-6.7559934,-0.8217226,-5.282081,1.7009696,-4.574709,0.6992614,-3.034108,-2.720683,-3.4554348,-1.2557577,-0.7362407,-1.0395283,-1.1098886,-1.8755698,-3.570914,-0.808861,-1.0628396,2.8793168,sad
-694.7864,80.92776,7.776191,17.321959,14.979085,-1.1099136,0.5591313,-9.924978,-3.5302265,0.95006055,-3.3024006,-0.14873299,4.229737,-1.544963,0.35012016,4.0079947,-6.8527865,1.1275035,1.014426,-1.2001982,-3.2248096,-1.448958,-3.048058,-1.6775504,-3.5637844,3.2302837,-2.4597375,3.2901514,-1.115401,-0.092807375,-2.3969095,0.26312903,-0.36906847,0.47171614,0.89439785,-1.5301139,-3.2302144,-2.3344488,-2.4553087,0.4174518,sad
-706.748,75.68725,10.462436,9.995411,7.7961807,-0.81414294,-3.8673687,-12.025189,-5.3983874,-1.6866535,-5.773629,-4.6060467,1.356494,-5.5616636,-1.481333,2.450517,-8.789736,-0.35567865,-2.0166292,-2.7994857,-3.525624,-1.9137164,-4.8993115,-3.3333728,-5.242442,1.985375,-5.2019744,1.5106198,-2.9099164,-2.3694003,-3.1283333,-1.8022712,-1.6796016,-0.415102,-1.1016111,-3.0918431,-2.710694,-2.5130317,-2.0667353,1.8203287,sad
-623.4519,74.17573,-2.1983662,14.116749,7.7194505,-9.593446,-5.954732,-13.528625,-9.130253,-1.446137,-7.5461545,-0.277179,0.69225943,-8.209085,-2.5841324,0.11955216,-11.298594,0.16112518,-2.1211276,-3.1936002,-6.4518766,-4.5493603,-4.887191,-3.3892047,-5.183789,1.9590417,-5.4421563,1.9752948,-4.175434,-2.640348,-3.7231903,-0.8939326,-1.3707957,-0.2869626,-0.7990182,-2.6592228,-4.968137,-2.8496325,-1.5626317,0.01700085,sad
-595.3763,73.63094,-8.95311,14.37116,13.750573,-11.537727,-16.592735,-8.30707,-17.779594,-9.041086,-12.127893,-7.3498206,-2.775771,-7.8168154,-5.4239264,-1.8853344,-6.549463,-1.1442546,-4.8005657,-0.9135991,-10.318661,-2.463183,-3.1024292,-6.27499,-1.9547727,0.43390414,-2.2634623,1.7904447,1.5075729,-0.26737824,0.16434488,3.2893088,1.8408811,4.1108756,2.4864507,-0.5630681,-0.029278474,1.4966604,3.3283634,3.7462633,sad
-600.78754,60.50648,1.6679436,12.631041,10.283224,-10.620159,-9.325543,-4.6715345,-10.275342,-1.9739679,-6.629715,-6.8464236,-0.12802492,-3.8176792,-3.9733107,0.028988207,-5.3059187,1.5198716,0.22893602,0.74168354,-2.4956367,-0.5780976,0.5241162,-2.9336443,3.607955,1.5209951,1.2088671,5.0943847,3.7498481,4.060176,2.6719654,5.4394574,4.390651,5.555128,3.881922,3.4954665,4.0021067,6.0999694,6.365697,7.7581544,sad
-566.94086,55.19985,2.6939864,10.326442,8.52831,-2.5360355,-14.198379,-8.47,-10.112606,-6.4758115,-8.498518,-6.3108044,1.2865137,-5.16658,-2.95535,1.0238222,-8.346045,-0.078870736,0.944548,-1.7715299,-4.357104,-1.6135533,0.41162524,-4.70715,-1.9769595,3.0131052,-1.8354397,4.7350035,2.1307514,2.4412184,1.0012671,6.1193748,5.1461887,7.7899923,6.8720875,5.5248265,4.8848553,5.471608,6.262944,6.223815,sad
-596.57965,55.796394,1.6499792,11.262543,11.893611,-9.540278,-14.219032,-6.450938,-16.124762,-5.0785604,-7.2870674,-7.937906,-2.1286302,-6.009578,-8.616917,-0.4604557,-9.527018,-0.8807659,-0.27579042,-3.1160822,-5.07374,-2.9295683,-2.1770337,-5.8420424,-1.4197602,1.2498795,-2.6771383,1.8289177,-0.630406,-0.4372189,-0.18615961,2.3762088,2.450495,3.6825554,1.7580934,-0.94392836,-0.15579537,-0.3314356,2.8497107,4.2511106,sad
-514.1966,49.502403,-8.296546,14.323763,6.6898756,-7.830781,0.6107284,-10.374091,-4.7427053,4.1673,-1.0342561,-3.3966594,7.7951665,-3.0321193,-3.0865884,5.2594976,-7.7837734,0.80349857,-1.5937886,-2.279033,-3.244595,0.5697196,-3.746668,1.5509949,-2.3886647,3.1484022,-1.6838827,3.342511,-0.07464726,-0.40683252,1.1030679,0.7734241,0.18745276,4.9310036,6.5331693,8.221326,3.3785152,3.923367,1.3931581,5.3088303,angry
-428.15683,39.477787,-10.19383,10.718498,4.505499,-13.663072,-1.5924319,-6.1257024,-4.6416187,1.7590125,-2.430829,-2.5606954,3.2542703,-4.35162,-1.8015779,2.2923708,-7.084592,0.72334194,-0.71998155,-0.13844064,-2.7910497,1.5496489,0.08855491,2.252175,1.8173959,8.036319,5.13047,14.149121,9.476449,9.177612,4.537765,3.7595155,2.872805,5.613217,4.3221374,4.4574003,1.069313,2.5292244,1.2787,2.30946,angry
-588.7124,56.840233,5.946857,16.410358,7.306867,-4.181267,-1.9918602,-9.588318,-5.6453724,0.27694982,-4.4116163,-2.3489387,5.057839,-4.852712,-3.156198,3.2298715,-8.393236,1.4664793,-0.6056248,-3.7735016,-5.3638697,-0.7661377,-7.5908647,-2.6412277,-5.9016066,0.70814764,-4.3993735,-0.6257476,-1.5260524,-2.3069105,-3.514414,-2.1807783,-2.5581367,-0.8447363,-1.381126,-2.458492,-4.320726,-3.6343904,-4.435844,-1.1432215,angry
-508.83832,48.361454,-1.2202393,13.228263,0.6911695,-10.207876,-4.5368576,-10.628401,-4.0334926,-0.9029384,-4.7465672,-0.3272464,0.73722553,-5.0765967,-2.689991,-0.14332536,-10.039978,0.13829799,-3.320939,-1.1100069,-7.098414,-1.5452065,-4.511245,-4.817249,-3.0428128,-0.021206046,-4.96816,0.16565356,-2.461203,-0.66958666,-0.6773375,1.7722595,-0.067252055,2.7026057,1.1160809,1.2129399,-1.5087188,-1.1978914,-1.4383177,0.7708623,angry
-430.61908,43.367046,-4.6606236,14.156895,9.494504,-10.049196,-4.943351,-1.1130358,-5.437209,4.275728,-0.47791985,1.762009,5.7402782,0.9775728,1.2090673,5.7782264,-4.0197973,2.0064209,0.14962241,0.2720606,-0.8918094,0.11407994,1.7651066,1.1106405,1.4432192,8.33392,1.4552655,8.968098,5.37264,4.7798357,4.9925165,5.3001547,3.0281599,6.4362035,5.8769016,6.1006064,3.2866461,3.4862843,3.7074945,4.8535953,angry
-363.42252,33.200634,-12.125655,11.891399,5.6422787,-14.986983,-4.2209444,0.35562503,-6.5518017,2.9054368,-2.4058466,-1.0886548,2.665019,-1.749773,-0.03652059,3.7748208,-4.0144944,1.136628,0.50458914,0.6267149,-1.4341961,2.240235,2.2269375,2.0002627,2.0659616,6.618199,3.545813,10.141586,6.4455395,5.91691,6.7768273,6.8419647,4.378118,6.39092,5.402926,4.4310036,2.7868202,1.9874554,1.5191404,3.0245798,angry
-351.63287,21.150246,-21.423985,2.4456077,-0.374871,-17.182232,-5.720127,-9.985716,-13.259282,2.1933954,-5.6408205,-4.104843,-0.09499582,-2.9271863,-0.65463793,1.9831493,-0.8224491,2.6544223,0.6004577,1.9120314,1.6178968,4.955806,4.106652,4.1672654,-0.69730294,4.304526,1.5923102,4.022394,0.7316456,3.1408825,2.91631,5.2501698,1.96024,2.0812824,1.86036,3.7904494,2.1113553,2.387626,-1.2338014,1.8348556,angry
-366.46887,27.860258,-17.687834,7.0120325,3.7941737,-14.186117,-4.9503565,-7.084774,-13.993525,3.927355,-3.4952903,-5.8830853,0.36907285,-0.35800514,-5.920124,0.6441439,-6.767346,-1.7984127,1.5748528,1.8872002,1.608811,5.429765,1.2575552,8.1951275,4.692375,10.120274,8.502633,9.625949,4.132987,6.5833445,4.179939,4.3193517,0.64625037,2.8037553,2.568706,5.016214,1.7239441,3.6565907,1.1588852,2.8099673,angry
-648.84393,57.479946,-1.1098143,13.015429,7.874677,-5.371751,-7.4604073,-13.254997,-7.9411955,0.51518124,-3.304996,-3.374312,4.265488,0.5538226,-1.9668401,1.687312,-5.5945826,-1.3608865,0.056807883,-3.1888607,-6.23249,-2.2647798,-2.477833,0.33183298,-3.323698,3.5949814,-1.7173691,4.5480137,0.9347443,-0.38577044,0.21926726,4.142972,3.4364748,5.519505,7.1649294,7.194727,7.36676,9.595437,7.072092,9.548086,fearful
-632.5396,54.31383,-7.098261,7.887508,5.3967795,-10.248752,-13.12009,-12.843889,-10.576142,-1.1163845,-6.0853643,-5.7372327,0.870537,-8.441202,-1.3255432,-0.1786231,-7.8422303,0.15761687,-5.909547,-3.4750047,-7.058753,-2.3920748,-2.7909315,-3.4935734,-2.1613607,2.9521866,-1.7708412,2.9843705,0.052646562,0.6173478,2.369532,7.731216,6.079141,9.33931,9.923301,6.681124,5.3557067,5.080322,7.008021,8.020827,fearful
-650.8201,48.950523,0.45158252,10.640434,6.339901,-7.3021855,-11.986554,-9.244442,-8.156207,-4.651697,-2.9337888,-2.2302916,0.36481863,-5.120538,-0.5215921,-0.85750204,-6.8418665,1.0691162,-2.5316455,-1.3193352,-7.636938,-2.5154655,-2.7196946,-3.170206,-1.7335154,-0.38721102,-0.507558,0.22974955,-0.64613193,-1.0898341,-3.5138025,0.6194198,-0.781167,3.8581092,4.813483,6.3327227,4.597716,5.8054824,6.548217,9.320114,fearful
-641.8527,43.289642,1.7896101,5.8378863,2.0314205,-9.491836,-13.072908,-14.39013,-8.416283,-7.0812445,-8.637222,-3.1306152,-3.3830037,-4.856083,-4.119037,-4.25639,-6.8797655,-3.1061027,-6.3787804,-4.637124,-10.9787855,-3.906831,-4.576438,-5.989324,-5.3184094,-2.4494016,-5.1569433,-2.6875055,-3.5173595,-3.766324,-3.667638,1.573546,-0.4892465,3.2236097,3.4194767,4.2221465,2.1096559,4.677,5.3097615,6.503209,fearful
-473.7268,33.1737,-17.3857,-0.07524488,-1.2830888,-17.614967,-13.46059,-13.664288,-11.909424,-8.961267,-9.073079,-4.141933,-2.4544668,-3.7183137,-1.0270053,-1.4849514,-4.1998396,2.127923,-2.8815827,4.055888,3.4861062,9.497478,10.481154,6.009884,0.40551612,3.841943,0.47212228,5.9498205,4.9303894,2.2402756,-0.37481162,4.8959284,1.6218973,4.983519,2.2683988,0.8969059,-1.8558038,1.2314557,4.212089,5.813267,fearful
-520.04315,31.62373,-11.594006,2.5805988,-3.0210829,-18.587263,-10.290366,-5.427505,-10.424314,-7.8268905,-4.3340535,-8.302429,-3.965488,0.41381064,-3.5709038,0.49536264,-3.3047388,0.6038536,4.157195,2.671526,1.1591132,2.9023178,1.9478052,4.6339903,6.522652,14.442676,7.883322,9.604518,2.1222782,1.8039514,3.0663269,4.106156,1.0013001,1.8025153,1.8144776,3.2755566,1.7769277,3.1927052,4.72631,4.92087,fearful
-434.72516,22.32923,-16.367832,0.113444425,-0.5499101,-19.678627,-15.121635,-15.0372305,-11.515545,-7.316683,-9.33152,-3.8137958,-5.5496044,-5.017818,-4.3333993,-1.1125524,-4.0710936,4.8518734,0.4894538,6.117057,2.1596587,7.001615,1.3490791,-1.7154177,0.4218355,4.672086,1.9490697,2.5696285,-0.20102769,-0.24116932,0.22841588,3.4004774,-0.8735343,0.97806054,0.2266374,2.1025286,-0.37952885,3.1938894,4.3597074,4.9500084,fearful
-453.80267,23.709328,-15.452321,-2.5374978,-4.8054194,-17.741163,-11.553602,-14.983117,-9.891551,-5.248577,-7.269604,-1.6898129,-3.8070621,-3.3949428,-0.86111045,-2.4991128,-2.6678667,6.7162,4.7608147,10.052391,6.3144765,5.9066057,0.6035736,0.13987489,0.8033412,7.3856564,0.5172747,2.1552,0.19052662,3.7763956,2.4471464,3.1618872,0.16259155,1.6892447,3.9712634,4.5801187,0.13641135,2.6618977,4.7924495,4.0151043,fearful
-686.0836,50.24728,7.8531957,13.398187,4.2547903,-8.367796,-6.451942,-3.510214,-1.3203635,-3.6914263,-1.408764,-1.7648066,-1.9086463,-1.4350002,0.94109786,-3.8814898,-5.2094736,-0.21818745,-4.111707,-0.67136896,-7.7649803,-0.21089536,-5.3006597,-4.4190683,-2.8479853,-0.06853384,-3.0307088,-1.1681076,-2.3817985,-3.7930279,-3.473967,-0.83361095,-3.0510576,-1.1778337,-2.6491718,-2.9994104,-3.7433453,-1.0155956,-1.909963,0.24415678,disgust
-656.2848,60.49723,3.5567725,14.105927,4.286674,-10.349011,-7.996713,-4.031176,-0.7009847,-3.6903298,-1.226044,-2.1571648,0.4928233,-4.67346,1.8675075,-3.187779,-5.277372,-0.13571803,-4.4754605,-1.5197693,-7.8716903,-1.3865374,-3.8268852,-3.1066535,-2.02802,-1.5129331,-3.7094483,0.021379812,-4.702181,-3.2638407,-3.7026408,-0.934723,-1.9278855,-0.39841795,-1.1688119,-2.7566054,-3.2985225,0.37344936,-0.22638556,1.9373003,disgust
-719.8946,65.27997,15.967643,13.939168,11.110053,1.0393785,-6.039924,-2.477087,2.9267876,0.2051578,0.10598006,1.0961295,2.710024,-0.4843161,3.2191582,1.6987041,-3.767402,-0.17462066,-0.24223346,0.18221565,-5.3138657,-3.2197404,-2.6758037,-3.789541,-1.4471883,1.3585924,-2.9518363,0.44890824,-2.6967142,-1.6962,-3.9148748,0.434653,-2.110274,1.0205834,-3.3663735,-1.8473791,-4.7802835,-1.5406431,-0.9937215,1.721514,disgust
-670.7348,52.50115,11.012454,14.246876,6.3150024,-10.52374,-5.1550593,-2.6216717,-3.3090785,-6.4102817,-1.1778044,-3.4948723,-1.5416381,-1.5973758,-2.9220855,-0.4714876,-5.6314,-3.2492182,-1.8890433,-2.1499214,-8.08803,-0.8803273,-6.1133747,-2.4858851,-4.2784505,0.13352422,-4.2241936,0.3312123,-3.7832506,-1.5659364,-4.276347,-0.5192793,-0.5869446,-1.4199553,-1.8113528,-2.6882215,-3.0367045,-0.7941375,-1.7309275,-1.0466887,disgust
-535.6063,47.671432,4.280868,17.18747,0.055173393,-15.27357,-1.04879,-0.24277645,-8.968086,-4.2871633,-0.8381215,-3.9166615,-1.7932794,-0.75592893,-4.805497,2.3008385,-6.6044097,-0.4758037,-1.7798312,-3.3260744,-6.098711,-0.9363542,-5.44497,-2.796011,-1.3216547,-0.110306256,-1.130643,3.0088637,-1.2439221,0.040829707,-2.3044326,1.8885657,2.1873884,3.5977774,3.4504752,2.6026945,0.35257357,3.6814811,2.5829675,3.693154,disgust
-576.60394,54.063774,11.296181,20.705832,6.0483284,-9.645398,-3.9227548,2.2701643,-4.4210744,-3.281112,3.9691956,-1.8321788,-0.1425179,2.714155,-1.6802461,2.8921795,-2.7499685,-0.20484093,0.031853646,-1.5864592,-4.70164,-0.40221637,-2.6170466,-1.621489,-1.6474817,1.6243564,-3.2132206,2.0749912,-0.29073402,-1.2349492,-0.4949484,1.1807673,-0.25467524,0.58056676,0.2539262,-0.6994941,-1.6770797,-0.2065718,0.38827515,2.6170444,disgust
-581.76074,59.00954,17.096273,21.25344,6.5160227,-8.890974,-4.89927,0.29523814,-3.911014,-6.7271676,2.1571693,-1.4920238,-2.6535416,2.1079948,-1.8267494,2.4852777,-3.319657,0.66424197,-2.181211,-1.536775,-5.116894,-0.23100366,-3.7754328,-3.1988301,-2.9452488,0.64320636,-4.3369985,2.508307,-2.9114437,-0.45809647,-1.2342255,1.2197983,1.1906642,1.6589185,-0.031427052,-0.5161399,-2.7952178,-0.22185768,1.4276072,1.1377921,disgust
-584.5026,51.02321,18.779339,15.634164,4.2063565,-11.045533,-4.655751,-0.6076942,-8.109949,-7.612223,-1.0459356,-4.99,-3.286145,-1.6281104,-5.799077,0.75026387,-7.520086,-1.3398805,-3.4583664,-6.409087,-6.717777,-1.8721632,-6.9259915,-3.7700303,-4.022525,-0.76800406,-4.5145683,1.2183576,-3.819293,-1.2708154,-2.4555357,1.2738372,1.6072992,1.7101668,0.22069049,-0.7691184,-1.9979006,-0.44518903,0.4870326,1.2694271,disgust
-636.30176,65.80612,6.5092373,12.24987,6.8765273,-8.013875,-4.943942,-9.711286,-1.3166364,-2.7536213,-6.232674,-1.4256808,-2.5779774,-5.634482,-0.3704376,-1.7591895,-6.50206,1.9710746,-4.9080124,-2.219558,-4.651388,-1.9087234,-3.2823608,-4.5853677,-3.2243452,1.3792992,-3.9648006,1.6769159,-2.4715216,-0.511379,-2.4795868,2.4465635,1.1498594,1.9213136,1.0800545,0.6740522,-1.6447878,-0.004203695,0.4540378,2.4942093,surprised
-614.6455,59.40789,9.861067,13.462201,4.949957,-9.66301,-5.504769,-5.14089,-1.4057177,-4.361668,-4.422939,-1.7794764,-2.6858368,-3.2780902,0.3416629,-3.6039903,-4.9053016,1.6279923,-5.9040065,0.13169624,-7.3784084,-0.10640024,-6.019018,-4.217693,-3.7525434,-0.25516316,-4.3705354,0.06948099,-2.4116151,-2.892285,-2.0085464,0.5219316,-0.1812463,1.1677697,0.4028944,0.0228085,-3.0741673,0.34505737,-1.0435263,1.571975,surprised
-633.84174,66.64099,13.403843,13.374284,7.1276,-7.1679983,-3.9518256,-6.619847,0.15224524,-3.2242157,-4.4053884,1.2972045,0.10014477,-4.857117,-0.38146436,-0.69040453,-6.546956,3.0871382,-4.408659,-1.1991287,-5.347594,-2.3559148,-3.988153,-5.5477824,-2.309004,0.6127586,-3.4371202,0.75144756,-2.9513376,-1.616654,-3.8226793,0.7152308,-2.5950813,1.1903548,-0.24362613,-1.0682371,-3.5962758,-0.8964165,-1.5272067,1.4788612,surprised
-623.5042,63.976326,10.04571,15.080755,8.768375,-8.761827,-2.3443525,-8.56723,-1.198245,-3.7929294,-5.966589,0.357632,-0.35676593,-4.868416,0.33482355,-0.91442555,-4.9922757,3.6010766,-3.6934757,0.40812278,-5.7382345,-1.5412838,-3.2671053,-4.885543,-2.7144933,0.13488437,-2.8973348,-0.07329215,-2.3039238,-1.1554991,-4.0433555,0.51615906,-2.0845187,-0.12448038,-0.5440463,-1.560076,-3.9307468,-1.3247855,-1.8523,0.45871314,surprised
-494.78152,50.93467,1.8069037,9.666546,0.13705097,-9.197772,-10.612983,-8.787089,-7.7384434,-3.6977978,-5.3117404,-2.724682,-2.3354175,-6.243678,-4.567885,-0.47699174,-4.663109,0.85121495,-3.8123333,-3.8098283,-2.8106687,2.0366664,-0.07798797,5.534654,2.5653,5.2242155,3.0586126,6.903551,2.4015539,3.8832707,4.3269563,4.1471286,4.005249,6.4960704,3.9049037,2.9719408,-0.59286016,1.3295381,2.612672,5.342978,surprised
-587.6065,48.644344,8.312826,13.077208,6.1178937,-10.250266,-6.869985,-6.628063,-4.479072,-5.078595,-6.28764,-3.04504,-3.6921024,-4.7381916,-2.9037092,-3.5977137,-5.288273,1.200204,-6.0662813,-0.675598,-6.2238708,0.5482976,-3.5321558,-3.436637,-2.136591,0.69221586,-3.0213792,1.54627,0.10206458,-0.4387097,-0.46847266,2.491829,-0.45281672,2.0827167,-0.30414724,-1.6053183,-2.6117315,0.56627154,0.62447804,2.506027,surprised
-525.3845,44.213985,1.1774434,8.841893,2.0408652,-10.518717,-11.621033,-11.430615,-5.8772926,-5.1195016,-8.303647,-1.752788,-3.7489989,-5.368865,-1.278268,-4.7824707,-5.782814,1.8371658,-5.0509048,1.4534078,-1.9506791,0.15152776,-0.11262453,-0.39494058,0.84504914,5.2857537,2.9675956,6.337061,2.019101,2.039218,0.6555738,3.2236574,-0.2467979,2.5764866,2.7223897,1.5420907,-0.3427684,2.0547082,2.407817,3.7665246,surprised
-579.27075,47.319576,6.8087316,11.002594,3.030485,-9.848826,-7.4324465,-7.2785563,-3.9382513,-4.008504,-7.676206,-1.0197171,-2.7527044,-6.2519913,-2.1586502,-2.5344653,-7.449485,1.3868241,-5.204812,-1.1293206,-8.234059,-1.595183,-3.4973845,-3.9585588,-1.9817133,1.3241527,-3.3150024,0.4293906,-0.04666505,-1.4722004,-0.086634316,2.7112756,1.0291076,3.1411202,1.8657424,1.708563,-0.8725287,2.0578551,1.4560121,2.7282207,surprised
-688.7475,63.248642,8.932154,21.843256,7.3047514,2.1434164,5.89738,-9.047279,2.7432451,-1.789254,2.2842977,-3.9707358,0.7397754,2.995639,-1.591435,0.42323026,-0.032440122,2.9251359,0.31429282,2.833185,-1.4761447,2.9811077,-1.3476464,2.7086546,0.5784809,2.39193,3.0739899,2.8241296,2.7923775,2.1760113,1.2218068,1.8704287,2.6214416,6.029178,5.476872,5.62052,3.6545835,6.103195,4.3638277,4.804832,neutral
-681.00244,67.64851,7.725307,21.931631,6.9586296,0.801942,5.9756575,-7.586681,1.3758191,-1.8393391,1.2272732,-2.2131736,0.007324316,1.8383455,-2.377125,-1.5163326,-0.7282836,3.4991677,1.1012565,1.8177361,0.24677865,0.021296069,-1.0003263,2.0720923,-0.7146239,0.71216595,0.83247095,2.0685837,3.582501,4.0983357,3.1551404,2.4169621,2.413194,4.7298393,4.933399,7.542244,4.975922,6.373235,2.35324,5.42302,neutral
-683.53705,63.510326,11.81303,20.220772,6.9143496,2.2967231,3.112144,-9.1209545,-0.986892,-2.9859967,0.16973418,-3.3464363,0.8352177,-0.22568542,-3.0983424,-0.36323595,-0.9461058,3.8225472,0.16863506,0.54171586,-0.8337153,0.65773124,-1.4185709,3.4568286,-1.407874,0.65060043,-0.44778234,0.08390449,-0.33954036,2.4560463,3.498691,6.9741497,6.2614903,8.018555,5.4979606,5.0189605,1.6017288,3.8311448,2.8388758,5.7701526,neutral
-674.5231,64.75183,9.010928,20.544434,5.876039,3.8808322,3.6793108,-7.319493,-1.1293484,-0.33633098,2.1020334,-2.0881355,1.9995233,0.40413767,-2.696268,-0.27228045,-0.7672482,4.333976,0.42898145,2.7127962,0.016146932,0.6363203,-0.68971384,3.4164,-0.172755,0.7307248,-0.9036105,0.25055876,0.1427868,1.8205291,1.0041416,3.632456,4.234703,6.4995584,5.644157,5.206701,3.559203,5.713494,3.0916343,6.250241,neutral
-706.92096,71.82814,13.182999,21.664398,9.262007,3.4476936,5.841771,-7.0406027,-0.3327463,-1.686503,1.5555143,-5.310212,0.22430527,-1.3183956,0.02476697,-0.8430962,-1.7111347,2.4131036,0.91389406,3.3790822,0.70123506,2.0797246,-0.7927304,3.258352,-2.2186482,2.608131,0.332432,2.6430523,1.8236045,3.710042,-0.48689544,2.251061,1.4209996,6.2174854,7.4503894,9.012082,4.6590686,5.0799704,2.9156368,4.5153275,calm
-720.9213,67.62824,14.390372,22.395424,7.597235,6.725303,3.4290192,-5.2171593,-0.7878188,-0.6223549,0.48414883,-6.620171,0.8439734,0.8824931,-1.0321306,-0.26326498,-1.6642326,2.8652077,1.2641261,3.6337729,-0.016228488,0.4243146,-1.4997133,2.9986095,-2.3682692,1.7503521,0.08117811,2.096788,2.2859292,3.8533072,2.025736,5.2163486,5.52508,7.8197527,8.359451,8.730485,4.94764,4.0532193,2.676309,4.108053,calm
